1.000000000000000000e+00	6.967194076050580165e-01	7.129314110581740360e-01	8.268945554789060015e-01	nan	nan	nan	nan	8.912093790823839567e-01	nan	nan	nan	nan	nan	9.211983569214829970e-01	nan	8.591066963452780314e-01	nan	nan	9.093282926205690231e-01	6.410509725250299606e-01	nan	7.500952021834760286e-01	nan	8.872257310331640445e-01	9.392393512056299576e-01	9.428042224410649874e-01	8.476668542650750426e-01	9.353791942996559916e-01	8.440352745310819582e-01	8.234323131038420174e-01	9.460893363214829543e-01	9.309228863123849562e-01	nan	9.397974953730100500e-01	9.197031969497639903e-01	nan	nan	9.529099672367059570e-01	8.891451474881040262e-01	nan	nan	8.909152915045830401e-01	nan	nan	6.307962168653169499e-01	7.048971310846160465e-01	9.441282771009029684e-01	8.750271489452090545e-01	7.419209905609740474e-01	9.343328369095059704e-01	8.967846392958539470e-01	8.429072283123260068e-01	9.353362437748780067e-01	9.283029899183600220e-01	7.627467522978099712e-01	9.350973674746499986e-01	9.483020982489860362e-01	nan	9.348317228139629842e-01	9.501027549699030406e-01	nan	nan	4.586178369365039864e-01	nan	6.597227807742529482e-01	nan	7.674500899938979659e-01	9.095162108139279722e-01	nan	9.373651224183600084e-01	9.396599508080499819e-01	9.249920278202260482e-01	8.986679931770660268e-01	nan	6.669664785163730292e-01	nan	9.169385455860580292e-01	nan	9.424579463717099870e-01	9.122349204494479835e-01	9.523713675590970151e-01	9.050142767147789646e-01	nan	9.394388429253890394e-01	9.453429490393150392e-01	9.490835069363849907e-01	9.009559931899829843e-01	1.000000000000000021e-03	7.735909407795390491e-01	nan	6.959560043820860464e-01	9.211428393935630066e-01	nan	nan	nan	8.481365034255820001e-01	9.529400503076049800e-01	9.564114352990460421e-01	9.096650069247079751e-01	9.513360343911200223e-01	nan	nan	nan	nan	9.401131148663679493e-01	nan	nan	7.840490790057850212e-01	9.023507517880530182e-01	9.285747741435289582e-01	nan	7.905450604771729894e-01	7.303816588403410082e-01	6.731952989304510471e-01	9.455518781033970255e-01	9.195052572177659922e-01	9.467901190752869844e-01	9.406798772800429864e-01	9.268042782486199949e-01	nan	9.195712323945519628e-01	9.197427900090719977e-01	9.308641112044639954e-01
6.967194076050580165e-01	1.000000000000000000e+00	8.483945561440570104e-01	6.904908755223060357e-01	7.601527980063740308e-01	7.624009644313169964e-01	7.852177838477539806e-01	7.800853440636840164e-01	nan	8.197963252663460487e-01	7.518366166414409690e-01	7.936594434260489939e-01	7.178135840249529886e-01	nan	nan	nan	7.536037015131079597e-01	6.974816464911329783e-01	6.301412145574210033e-01	nan	nan	nan	7.935091265468370292e-01	nan	7.032059097555449778e-01	6.437278909241980207e-01	6.755254756744250022e-01	7.255451753450270491e-01	5.944272523843140421e-01	7.137277731054060270e-01	nan	nan	nan	7.655999998413729468e-01	6.608844294140370224e-01	5.566183945353799789e-01	7.430141047204049665e-01	6.991470617693069656e-01	6.095224353524030247e-01	7.473555022681429572e-01	nan	7.416399816528049804e-01	7.053403079714050117e-01	nan	6.054184979038680359e-01	7.932814279442580441e-01	7.966054654070200414e-01	6.276360664938730460e-01	7.374460632405579474e-01	8.144729302523869841e-01	6.216021850907219592e-01	nan	7.661538984545329667e-01	6.175728647418879946e-01	nan	7.831068272919150530e-01	6.307509600211950174e-01	nan	6.115532317022179809e-01	6.163794294060369605e-01	6.085296511423250454e-01	7.761772879848890527e-01	6.107481653187749604e-01	6.896907496396560422e-01	7.600786278176180355e-01	8.519495306946830437e-01	6.701746194513370503e-01	nan	6.675562957250229523e-01	nan	6.057504526227830421e-01	6.381360664964710327e-01	5.866330810174059662e-01	7.058890998155770147e-01	nan	7.736175830269480524e-01	nan	nan	7.508835109209279768e-01	nan	nan	nan	6.384731337361549963e-01	8.241321145782789515e-01	nan	5.982506160020889530e-01	5.988827819331680180e-01	6.208587218547440001e-01	nan	nan	7.451709488950070126e-01	nan	7.068155205467600011e-01	6.381598751865720232e-01	nan	nan	nan	6.016442846443950110e-01	nan	nan	nan	nan	nan	7.894431893133200262e-01	nan	nan	nan	6.171405532920739567e-01	7.862189832534870471e-01	5.833977503429730316e-01	6.111479350165980318e-01	7.034057349120209635e-01	7.939897850612960273e-01	nan	8.026270967535800160e-01	6.857099100712350515e-01	nan	7.358921370413950003e-01	nan	5.989051260934660226e-01	8.432774290832499853e-01	6.309863310728940355e-01	nan	nan
7.129314110581740360e-01	8.483945561440570104e-01	1.000000000000000000e+00	nan	nan	7.797921180236220273e-01	8.049107853332609919e-01	7.865123687585170442e-01	8.109114119917889552e-01	8.512651966071239640e-01	nan	8.585718335758739661e-01	7.495722740703749665e-01	6.980984491207540277e-01	6.527600473502109812e-01	7.871220577481480296e-01	7.784773154774909942e-01	7.658988794926610000e-01	6.923541618900159733e-01	6.402493348411809615e-01	7.763711109172199976e-01	6.565514831119959593e-01	nan	nan	7.782896675993939972e-01	6.792522218779950549e-01	nan	nan	nan	nan	7.268081235845690324e-01	nan	6.127197376846860166e-01	8.084389883649459874e-01	6.522899999758700051e-01	5.805583578792780086e-01	7.145209234520979447e-01	7.583942980258230326e-01	6.348954131115269739e-01	7.848054984682230062e-01	nan	nan	7.128147951386759607e-01	6.182786784530189816e-01	6.326182336028699504e-01	8.662195710987149466e-01	nan	6.323096623635660052e-01	8.094163662211200094e-01	8.754667304362430125e-01	6.489513937932830379e-01	nan	7.808155303193190511e-01	6.418794034510669766e-01	6.079309185733400289e-01	8.719462426859490023e-01	6.256901160070800216e-01	6.590093716418680136e-01	nan	6.731682511805030522e-01	6.181881899464299890e-01	8.665701661127109823e-01	nan	7.739684582041790328e-01	8.220274148284150151e-01	8.234228603976070371e-01	nan	8.484213396959779940e-01	6.598856294702950542e-01	6.074704877365669775e-01	6.334957608940949836e-01	nan	6.200947919485100268e-01	6.810402249960110233e-01	7.599150426953900084e-01	nan	6.237967436133660115e-01	7.020706091967540141e-01	8.490424681803200313e-01	nan	6.915836328482120043e-01	nan	6.232169719692549625e-01	8.998396727171880105e-01	6.291076246687199447e-01	nan	6.517772669451209477e-01	nan	1.000000000000000021e-03	8.217420062485329968e-01	8.185244723682170154e-01	8.549058021556700249e-01	7.417698285996630059e-01	nan	6.485734280305059940e-01	6.073920400011170173e-01	7.641336658044739494e-01	6.353201051120249687e-01	6.562142881885549839e-01	7.086760788399749655e-01	7.422510990653420349e-01	8.574637321859019945e-01	6.390340855068330495e-01	8.328845601531339460e-01	6.791645043679580551e-01	6.817716136514889724e-01	8.002580149059560499e-01	nan	7.723287068550229728e-01	nan	6.076657794265469814e-01	7.212621620396869604e-01	7.557847783266310460e-01	7.773275664747689717e-01	nan	6.686991119333109967e-01	6.586331087282639718e-01	nan	nan	6.266317625899400223e-01	8.174774417822410211e-01	nan	nan	nan
8.268945554789060015e-01	6.904908755223060357e-01	nan	1.000000000000000000e+00	nan	nan	nan	nan	nan	8.212940439706909457e-01	8.454802121315190266e-01	nan	nan	5.166289656638739514e-01	8.308958039344569446e-01	nan	8.424090447616709998e-01	6.285012715631459468e-01	8.119640143041260139e-01	7.983082147263209638e-01	7.196535224716680279e-01	nan	nan	nan	nan	8.180477429405440537e-01	8.462011797459899620e-01	8.032884680479199790e-01	8.092607425027009693e-01	nan	8.249579823827839498e-01	7.995624228661529775e-01	7.839185804050590178e-01	nan	nan	nan	nan	8.097881260304370388e-01	8.115446727756130407e-01	8.270464495243240455e-01	8.057913899119549805e-01	7.477738661017719890e-01	8.190273352386669981e-01	7.906902774054089811e-01	7.994729351477789514e-01	nan	nan	8.013887803845609614e-01	8.597011049710769903e-01	7.956526906399500332e-01	nan	8.087638760827320361e-01	7.996174972099320266e-01	7.973282319930730111e-01	nan	7.909762511921519801e-01	7.971612055368529903e-01	8.111232199501610118e-01	7.862731384930670142e-01	8.157431699502549760e-01	7.927647945873239621e-01	7.156003654096589894e-01	7.941219602112810083e-01	5.039572665442859645e-01	8.350314370324609659e-01	7.055792128437140542e-01	7.851073692669080506e-01	8.006232706093849849e-01	8.138584056561789515e-01	7.669612851164210321e-01	8.167668824493380386e-01	8.112396214981569820e-01	nan	nan	6.099826708502019690e-01	nan	7.989889572924100403e-01	7.984136116305140529e-01	nan	8.159937085610280416e-01	8.156027146725890464e-01	8.141550953633499565e-01	nan	7.179351385724099810e-01	7.970239497159119502e-01	8.177167790196739894e-01	nan	nan	1.000000000000000021e-03	nan	7.690971412382759942e-01	7.592610542007619534e-01	nan	7.874587180963279476e-01	8.030902299385790366e-01	8.020030961779579526e-01	8.148072581132990155e-01	8.141177111786159770e-01	nan	8.308338063929510131e-01	8.560179680235889821e-01	nan	nan	7.798637355833919482e-01	8.310221978658589581e-01	nan	nan	nan	7.760547812113589572e-01	7.679127597072570310e-01	nan	nan	nan	7.180464099282900525e-01	7.298913263700039789e-01	nan	8.001569672959659707e-01	8.200316345413229957e-01	8.628377902147950085e-01	8.193870480762469599e-01	7.655340862096819965e-01	nan	7.775328338785589821e-01	8.079611765818890401e-01
nan	7.601527980063740308e-01	nan	nan	1.000000000000000000e+00	8.433693995756990081e-01	8.902788604675959672e-01	8.748312923143829467e-01	nan	nan	9.246655623844359795e-01	7.369467581938230483e-01	8.874498313138540206e-01	5.537869452341359633e-01	8.527567735991079534e-01	9.077325547837850062e-01	8.768975251187830500e-01	nan	8.636107358713329685e-01	8.340542459232309636e-01	nan	nan	nan	8.525977107399760335e-01	9.031228065956989903e-01	8.918336777396409509e-01	8.984874735413379554e-01	8.578083214981979676e-01	8.393225361127359951e-01	8.755772885196579924e-01	8.090679964030680349e-01	8.556790093698140032e-01	8.290711991406369830e-01	8.519006314492999499e-01	8.654964510535330113e-01	8.229054903059529469e-01	nan	8.909894435681039448e-01	8.594766119083999678e-01	9.061422177906820474e-01	nan	7.896969822097610336e-01	9.008758407567980520e-01	8.410128003143010345e-01	8.379506460080949903e-01	7.725149175283350100e-01	nan	nan	9.046117809694790290e-01	nan	8.649104465069179515e-01	8.534545534397549593e-01	8.575720167654670156e-01	8.497737897759259917e-01	8.312488011460630322e-01	8.303213116718070053e-01	8.442969255420540442e-01	8.654095185310870519e-01	8.280320647591780103e-01	8.688512483220639515e-01	nan	7.537745810683510461e-01	8.355492369201039660e-01	5.530388775646010169e-01	nan	nan	nan	8.391033644894639876e-01	8.738175567463299931e-01	nan	8.523359334201809911e-01	8.601008970806970355e-01	8.497079450450489846e-01	nan	nan	7.931243540051889918e-01	8.486307675236810510e-01	8.805138107302580286e-01	8.377486623952810074e-01	8.563128238200320430e-01	8.718786799223290362e-01	8.614249917094249920e-01	8.459947794390220155e-01	7.730383211429260326e-01	8.435461078764999732e-01	8.640024275503439544e-01	nan	8.071639067503370013e-01	1.000000000000000021e-03	8.317403847559590169e-01	7.958194010222120474e-01	nan	8.967640498850170117e-01	8.340542459232309636e-01	8.678917659334299817e-01	8.446944025586580196e-01	8.645084188224739785e-01	8.698966696481189587e-01	nan	nan	nan	7.481645503081240101e-01	nan	nan	8.939169782898129801e-01	8.669009992621520277e-01	7.448822957377020382e-01	7.642477106973459833e-01	8.245981904246759697e-01	8.108578868690089481e-01	nan	nan	8.410586608163640454e-01	7.688080455503949473e-01	7.822801989907790521e-01	8.637272331923450119e-01	8.444302049119569720e-01	9.187692953431400023e-01	8.935142892980939555e-01	8.559491829478249603e-01	nan	nan	nan	8.725295018913009626e-01
nan	7.624009644313169964e-01	7.797921180236220273e-01	nan	8.433693995756990081e-01	1.000000000000000000e+00	7.782360622282480378e-01	7.868713506408050451e-01	nan	8.218646490311569686e-01	8.443793139424660144e-01	nan	8.257301709449680338e-01	nan	7.718877440068360185e-01	8.300830497589509749e-01	8.258107475595419800e-01	nan	7.767165475735759994e-01	nan	7.036621594203430474e-01	nan	7.867607035411749994e-01	8.273004597031899943e-01	8.082765934506990213e-01	7.903136761205169503e-01	8.018650066766139783e-01	nan	nan	8.110906305098229963e-01	8.034014395508880524e-01	7.593896274625370202e-01	nan	nan	nan	nan	nan	8.023760566265240035e-01	7.639735930349970117e-01	8.281532695737739980e-01	nan	7.604168153365370442e-01	nan	7.507520686222800554e-01	7.561991798100979878e-01	7.351870816212120463e-01	7.831720063137079801e-01	nan	8.666074718044769476e-01	nan	nan	7.918597912591780474e-01	8.191566255912330341e-01	7.604386390525309514e-01	7.474777690191749535e-01	8.028874322821949461e-01	7.563706478897550545e-01	7.804234742387079482e-01	7.369023448903080364e-01	7.684683315629480260e-01	nan	nan	7.368071825386039997e-01	5.780512181500040425e-01	8.174328670960130383e-01	nan	7.671153791643450237e-01	8.312678863481030023e-01	7.675866587101080052e-01	7.384075423082480105e-01	nan	nan	7.539260257092650352e-01	7.649191658986700393e-01	nan	nan	7.526634761228759851e-01	nan	nan	7.805175497410899998e-01	7.568201220998760359e-01	7.713828297095030040e-01	nan	7.695740555143839590e-01	nan	7.700004374205550173e-01	nan	7.487681504507669450e-01	nan	8.075160917125360216e-01	7.424513654427690179e-01	7.719386966915650072e-01	nan	nan	7.683470415209470161e-01	7.501361049409069892e-01	nan	7.694547992275709847e-01	nan	7.916393817466790273e-01	8.131813304759270000e-01	nan	7.632679187003089671e-01	7.954928641690269808e-01	7.932745979957529503e-01	7.939692770960350421e-01	7.235821810141559451e-01	7.432636369190369630e-01	7.772584124913269887e-01	7.271148134874400037e-01	7.335031767049029483e-01	8.089286904618450125e-01	nan	7.585357860498630478e-01	nan	7.810060286167790355e-01	7.619853511730699802e-01	8.236639383070070153e-01	8.126517370860389944e-01	7.701573523715860015e-01	7.891441809667280038e-01	nan	7.247106688703569555e-01	7.773811092681770507e-01
nan	7.852177838477539806e-01	8.049107853332609919e-01	nan	8.902788604675959672e-01	7.782360622282480378e-01	1.000000000000000000e+00	nan	8.624590023994169741e-01	8.480367116342300005e-01	8.509110253792729894e-01	7.373741086100540354e-01	8.291092699876909666e-01	5.546171960732000361e-01	nan	nan	8.287619383049179556e-01	6.392138409008449873e-01	7.951596151207449559e-01	7.810194773114289557e-01	7.343393777300869507e-01	7.956915104860069476e-01	7.896539223118379525e-01	nan	nan	8.117123833923129972e-01	8.151861729602980500e-01	nan	nan	8.080956775436219930e-01	7.841593447526240546e-01	7.799599820370609615e-01	7.855874476623030400e-01	nan	nan	7.276909890646739987e-01	nan	8.261615844392350416e-01	7.854341513071859682e-01	8.527861422948149750e-01	8.167926675254499891e-01	8.050886776602940165e-01	nan	8.038627125182999933e-01	7.718567309758159745e-01	7.533225916268010414e-01	nan	8.106950060593249852e-01	8.269989796381139735e-01	7.978455495149170407e-01	7.800607177897590505e-01	7.926624182511310401e-01	8.253700422094220057e-01	7.859257071873659850e-01	7.939783916818660137e-01	7.907560876078310041e-01	8.072936412309470455e-01	7.915144345368609891e-01	7.790114658955910043e-01	7.961095146628770491e-01	7.742217201370720225e-01	7.491550540818849857e-01	7.923303549374429711e-01	5.558872413155480086e-01	nan	8.088358331600640216e-01	7.960044219176859448e-01	8.258391882419360286e-01	nan	8.023576347562659805e-01	7.755716249151110020e-01	8.207167688499600322e-01	7.777694048322629783e-01	8.219189007156509907e-01	6.523817356158050362e-01	nan	7.931061445461360382e-01	7.994431081340529488e-01	8.140943469348720374e-01	7.963265979464370092e-01	nan	nan	8.141200476398700037e-01	7.694172594065979975e-01	8.072102380998910087e-01	7.859437517859130251e-01	nan	nan	nan	8.496567360039040118e-01	7.976990184607010148e-01	7.687264122523139731e-01	8.263678891886190314e-01	8.080052347759989484e-01	7.901753315640950293e-01	nan	nan	7.895632775696860284e-01	7.947900090186079680e-01	8.066451772815470544e-01	8.513800285687429525e-01	nan	8.290331300417109750e-01	nan	8.118964390846890034e-01	8.423751983143870081e-01	7.926100976737749937e-01	7.174984621765310155e-01	8.491618743557219906e-01	7.660703484094769644e-01	7.758454507596259653e-01	7.955636405021909718e-01	8.653573632088960021e-01	7.871604613851479471e-01	nan	8.324209676502879462e-01	nan	8.589711005334490501e-01	8.305405730325370328e-01	7.710884489080109816e-01	8.018857185859730174e-01	8.002396416641289756e-01	7.495077403310730357e-01	nan
nan	7.800853440636840164e-01	7.865123687585170442e-01	nan	8.748312923143829467e-01	7.868713506408050451e-01	nan	1.000000000000000000e+00	nan	8.684573584516029898e-01	8.701313760095990002e-01	nan	8.541578069742450374e-01	5.309600733973000031e-01	8.211337799748820165e-01	8.509769633380660503e-01	8.347702617009830073e-01	6.387938791809689709e-01	8.319003313895180218e-01	nan	7.440703907434510489e-01	8.255287638034569664e-01	7.887004077920960476e-01	8.274334307076559591e-01	nan	8.295948265566059909e-01	8.284860798780769864e-01	8.440086294415020118e-01	8.034936729644750475e-01	8.351944134901210237e-01	8.144472184073470178e-01	8.110720085603769780e-01	8.248301435802010140e-01	8.146459219454460499e-01	nan	7.731869791609150555e-01	8.555881519704440219e-01	8.428370778624110216e-01	8.142275321064960103e-01	nan	8.440183184676609551e-01	nan	nan	8.351944134901210237e-01	8.016602177064949819e-01	nan	7.837431165326700366e-01	8.371550164126170257e-01	nan	7.940285237742920055e-01	nan	8.097160842335500153e-01	8.397080316364280428e-01	8.074094932090629673e-01	nan	7.977654120099539892e-01	8.428370778624110216e-01	8.233094363864890131e-01	nan	nan	8.025672084902020220e-01	7.470059726191059513e-01	8.223388826996740342e-01	nan	8.473287706390210117e-01	7.919097895823810074e-01	8.384726624377299986e-01	8.231062574382479458e-01	8.734590160587439867e-01	nan	8.176252594500470483e-01	8.481267671241430328e-01	8.055925341235139481e-01	nan	6.097446349777959629e-01	nan	8.269325263747520083e-01	8.127566951432489972e-01	8.176839246622490398e-01	8.210348090127309595e-01	8.403372512276560125e-01	8.109137392511870379e-01	nan	nan	nan	nan	8.118148902749530160e-01	8.014646815633430510e-01	1.000000000000000021e-03	8.594642788238510134e-01	nan	nan	8.407907743025969660e-01	nan	8.191660293220679456e-01	7.816563138333539884e-01	8.229149370728989776e-01	8.143934598996750429e-01	8.246502558626389590e-01	8.324520250593460124e-01	nan	nan	8.451454261279499613e-01	8.276448036015250365e-01	8.299591805851750381e-01	nan	7.859166850434510243e-01	7.426964456718100349e-01	8.638189549044710258e-01	8.202364085516830050e-01	8.065386937456590077e-01	8.296853047813279591e-01	8.665726531088659979e-01	7.965163086338830079e-01	7.574893994117729568e-01	8.545476637514519691e-01	nan	8.540082864908079552e-01	nan	8.019570637021069537e-01	nan	nan	nan	nan
8.912093790823839567e-01	nan	8.109114119917889552e-01	nan	nan	nan	8.624590023994169741e-01	nan	1.000000000000000000e+00	8.675232079602609447e-01	9.180497307990640454e-01	7.469116490799789787e-01	8.957146165130970283e-01	nan	nan	8.765603613541379513e-01	8.821984087029800525e-01	6.545553298438959722e-01	8.887905206508760481e-01	8.518590692974700174e-01	7.643837095461010200e-01	nan	8.247307270966609538e-01	8.759165879636660046e-01	9.053909671184130481e-01	nan	8.890328762075749847e-01	8.844064037745960061e-01	8.537142242200139730e-01	8.846094815884339990e-01	8.522845659990120337e-01	8.638065595093450399e-01	nan	nan	nan	8.283267896909880523e-01	nan	8.970961117877249702e-01	8.709333507327750024e-01	8.975802671509930386e-01	nan	8.232621809931750523e-01	8.913449477741399729e-01	nan	8.553868267095879885e-01	7.442626040184210368e-01	nan	nan	9.035324190215010542e-01	8.205942973597980528e-01	8.745300600190419882e-01	8.626595164064000398e-01	8.677722164649339653e-01	8.571315807326860270e-01	8.365954039656220420e-01	8.551143765160339472e-01	8.522723361169339817e-01	nan	8.359689861585599679e-01	8.852418597731760430e-01	8.466189908952439502e-01	nan	8.428951329906270162e-01	5.715008667064029879e-01	9.006974625521220190e-01	7.497874266673290045e-01	8.638933310105999519e-01	nan	8.624169251304479866e-01	8.310150429790590376e-01	nan	8.612371229987380028e-01	8.579954422563179639e-01	8.494104880137309799e-01	6.498702279224599643e-01	nan	8.573554612792989582e-01	8.770082638897249705e-01	8.458709634207109973e-01	8.671348973633850044e-01	8.924097505403669750e-01	8.673240526039209808e-01	8.356427627813479697e-01	7.794274181391519507e-01	nan	8.688911458640630192e-01	8.673265417636779606e-01	nan	nan	nan	7.999365440690510143e-01	7.976326304370110476e-01	nan	8.373208103834800520e-01	8.704260970441529688e-01	8.460093472208920495e-01	8.743794827700589467e-01	nan	8.783483035683570250e-01	8.973227051826480061e-01	nan	7.376280974726630024e-01	8.611901622233529840e-01	nan	8.874243625224440546e-01	8.665179408421930241e-01	7.502200702204679938e-01	nan	nan	8.254150497105080531e-01	nan	8.597455171381519490e-01	8.292330123145980059e-01	7.861219644439479959e-01	7.896879167729670135e-01	8.580988686074410010e-01	8.612049916652549930e-01	8.915982350989369865e-01	9.044274717333530278e-01	nan	7.760926448766150010e-01	8.545648313461190471e-01	8.361777399609999772e-01	8.684324347223619789e-01
nan	8.197963252663460487e-01	8.512651966071239640e-01	8.212940439706909457e-01	nan	8.218646490311569686e-01	8.480367116342300005e-01	8.684573584516029898e-01	8.675232079602609447e-01	1.000000000000000000e+00	8.395923643921759938e-01	nan	8.145383822480569691e-01	nan	7.511895804999020321e-01	8.234417659185929717e-01	8.493787979124509668e-01	7.206724619854020242e-01	7.730494140378949552e-01	7.662330595342450312e-01	7.836194156179829839e-01	7.480400243957260331e-01	8.596863014252159596e-01	8.603946899710299689e-01	8.552837272399089752e-01	nan	7.778363719432179746e-01	nan	7.253744500125729466e-01	8.228771506557860382e-01	nan	7.291627227080920148e-01	nan	nan	7.682720717974279578e-01	6.877852820363159481e-01	nan	8.264414125244969878e-01	7.348242627348039457e-01	8.377414495953560136e-01	7.536383069019929604e-01	8.408945400332139553e-01	7.840603299022109729e-01	nan	nan	7.867042569335880309e-01	8.757909061748919699e-01	7.464166458650010050e-01	8.523628414001549469e-01	8.644315089025650378e-01	7.358667940026489829e-01	7.708738209764079974e-01	nan	nan	7.306101740146410117e-01	8.448253200836930432e-01	7.526353954926929823e-01	7.542744638657989942e-01	7.180608352555609697e-01	7.618738303995530314e-01	7.274216328036929857e-01	8.311390697374559933e-01	7.274007566378759559e-01	6.476155367249469830e-01	8.715559523019760224e-01	8.472217794617340481e-01	8.034636959436659565e-01	8.560032278991740462e-01	7.635330179785370097e-01	7.323946274653979627e-01	nan	7.498024896616749535e-01	7.179578035611470233e-01	7.773409518273789454e-01	6.732281440878640222e-01	8.371694319763609560e-01	7.373868059758430515e-01	7.530221362862570267e-01	8.419184043528219474e-01	7.580200262499080521e-01	7.869187755898030545e-01	7.372640739314459957e-01	nan	nan	7.521603436786109542e-01	7.373508306739640084e-01	7.484845481223429964e-01	nan	nan	nan	8.244183532939199921e-01	8.331834034256200283e-01	7.900370112249139876e-01	7.402556528899220112e-01	nan	7.082694259218460520e-01	nan	nan	nan	7.795347967021000191e-01	nan	7.959655868054440475e-01	7.417953749372070416e-01	8.305930136747590176e-01	nan	7.789622819259489628e-01	7.983127969110920263e-01	7.195936297377010238e-01	8.299496529528519462e-01	7.161530294932100249e-01	7.029375471327909963e-01	8.300735207046560094e-01	nan	8.351153180016299693e-01	8.371141736633419539e-01	7.726656923844239522e-01	7.703474611934060245e-01	7.793558406479089706e-01	8.119966388368300425e-01	nan	8.347558874495359937e-01	7.402195376240070512e-01	6.876451499016069668e-01	7.420508867071059500e-01
